message_size_kb,transfer_steps,connection_quality,has_urgent_keyword,has_link,is_spam,is_lost
261.04,6,0.867,1,0,1,0
58.48,12,0.626,1,0,1,1
64.39,10,0.727,0,0,0,1
39.53,2,0.463,0,0,0,0
18.82,3,0.636,1,0,1,0
62.33,15,0.194,0,0,1,1
15.57,5,0.942,0,0,0,0
56.57,6,0.673,1,0,0,0
56.85,2,0.679,0,0,0,0
16.82,15,0.366,1,0,1,1
36.93,7,0.894,0,0,0,0
364.96,16,0.14,0,1,1,1
71.58,4,0.409,1,0,0,0
2.28,6,0.898,0,0,1,0
65.21,16,0.085,1,0,1,0
27.09,4,0.871,0,0,0,0
810.01,5,0.551,1,0,1,0
32.18,12,0.989,0,0,0,1
29.21,2,0.675,1,0,0,1
25.45,17,1.0,0,0,0,0
26.63,4,0.743,0,0,0,1
29.75,4,0.851,0,0,1,0
98.75,27,0.497,0,0,0,1
16.21,10,0.644,0,0,1,1
31.28,2,0.763,0,0,0,1
15.45,8,0.954,0,0,0,0
25.16,1,0.909,0,0,1,1
174.68,23,0.192,1,0,0,1
38.29,16,0.414,0,1,1,1
16.69,5,0.674,0,0,1,0
22.9,8,0.765,0,0,0,0
51.51,12,0.446,0,0,0,1
24.77,9,0.717,0,0,1,1
5.56,12,0.108,0,0,0,1
68.61,7,0.795,0,0,0,0
92.84,2,0.832,0,0,1,0
68.12,3,0.783,0,0,0,1
28.5,2,0.918,0,0,0,0
43.15,3,0.908,1,0,1,0
19.7,8,0.877,0,0,0,0
19.64,3,0.753,0,0,0,1
54.12,19,0.277,0,0,1,0
77.56,14,0.423,1,0,0,1
58.29,25,0.644,0,0,1,1
52.19,2,0.756,0,1,1,0
20.22,25,0.918,0,0,0,0
125.75,7,0.86,0,0,0,0
38.12,3,0.578,1,0,1,0
39.06,7,0.757,0,0,0,0
9.29,5,0.537,0,1,1,0
25.41,11,0.593,0,0,1,1
76.59,2,1.0,0,0,0,1
114.85,12,0.511,0,0,0,1
69.87,12,0.29,0,0,0,1
55.34,7,0.822,0,1,1,0
67.96,21,0.864,1,0,0,0
17.51,5,0.77,1,0,0,0
43.85,7,0.214,0,0,0,1
97.14,6,0.653,0,0,0,0
59.71,7,0.261,0,0,0,1
26.59,1,0.704,0,0,0,0
5.01,5,0.879,1,0,0,0
60.46,13,0.479,0,0,1,1
3.67,4,0.622,1,1,1,1
99.04,5,0.477,1,0,0,1
99.15,3,0.985,0,0,0,0
8.53,5,0.962,0,1,1,0
77.75,9,0.534,1,0,1,1
93.86,3,1.0,0,0,1,0
30.8,6,0.628,1,0,1,0
37.86,10,0.263,0,0,0,1
28.4,4,0.751,1,0,0,0
81.59,11,0.809,1,0,1,0
9.25,11,0.108,0,0,0,1
33.47,10,0.091,1,0,1,1
6.11,11,0.345,0,0,0,0
20.58,7,0.544,0,0,0,0
8.13,48,0.71,0,0,1,1
62.58,2,1.0,0,0,1,0
77.08,4,0.715,0,0,1,0
37.6,4,0.67,1,0,0,1
12.79,10,0.093,0,0,0,1
43.99,19,0.226,0,0,1,1
12.84,4,0.894,0,0,0,1
15.09,8,0.513,0,1,0,0
135.71,20,0.274,1,0,1,1
61.03,16,0.401,0,0,1,1
20.79,4,0.722,0,0,0,0
52.26,4,0.7,1,0,1,1
28.17,7,0.709,1,0,0,0
18.66,13,0.143,0,0,0,1
103.76,18,0.506,0,0,0,1
28.23,23,0.691,0,0,1,1
63.96,7,0.533,0,0,1,1
6.53,4,0.951,0,0,0,0
86.02,21,0.639,0,0,0,1
121.6,9,0.412,1,0,1,0
35.05,5,0.092,0,1,1,1
17.9,4,0.944,0,0,0,1
128.01,16,0.059,0,1,1,1
10.37,17,0.375,0,0,1,1
19.3,4,0.518,0,0,0,1
222.99,7,0.665,0,1,1,1
38.67,34,0.0,0,0,0,1
53.11,6,0.618,0,0,0,0
89.56,10,0.307,0,0,0,1
29.71,9,0.651,0,1,0,1
9.67,6,0.945,0,0,0,0
41.82,9,0.48,0,1,1,0
11.29,8,0.792,0,0,1,0
28.72,3,1.0,1,0,0,0
115.47,3,0.585,1,0,1,1
72.87,12,0.632,1,0,0,1
23.71,1,0.883,0,0,0,0
33.38,13,0.01,1,0,1,1
49.19,6,0.946,0,0,0,1
35.23,8,0.592,0,1,1,0
44.27,6,0.724,0,0,1,1
40.11,6,0.762,0,0,1,1
206.44,14,0.194,1,1,1,1
53.48,3,0.08,1,0,1,0
16.43,4,0.26,0,1,1,1
12.16,4,0.634,0,0,0,1
46.45,21,0.478,1,1,1,1
48.35,5,0.819,1,0,1,0
44.03,5,0.622,0,0,0,0
17.05,4,0.846,0,0,0,0
80.81,19,0.258,1,0,0,0
29.69,12,0.016,0,0,1,0
66.7,9,0.526,0,1,1,1
168.38,16,0.011,0,0,0,1
24.19,10,0.284,1,0,1,1
101.93,6,0.908,1,1,1,0
29.8,10,0.871,0,1,1,1
84.01,4,0.638,1,0,1,0
34.02,4,0.52,0,0,0,0
28.48,3,0.315,1,0,0,0
17.47,6,0.797,0,1,0,1
31.24,4,0.878,1,0,1,0
45.96,10,0.684,0,0,0,1
24.55,5,0.596,0,0,0,0
38.25,13,0.126,0,0,1,1
86.76,8,0.303,0,0,1,0
46.97,4,0.349,1,1,1,0
71.88,18,0.293,1,0,1,1
12.74,5,0.734,0,0,0,0
96.59,17,0.231,0,0,0,1
73.96,3,0.97,0,0,0,1
1154.34,20,0.19,0,0,1,1
66.18,16,0.561,0,0,0,1
49.42,12,0.032,0,0,0,1
59.5,14,0.186,0,0,1,1
63.37,6,0.908,0,0,0,1
68.51,36,0.545,0,0,0,1
5.99,28,0.846,0,0,0,0
34.17,5,0.677,0,0,0,0
39.0,6,0.612,0,0,0,0
31.0,4,0.728,0,0,0,0
23.47,19,0.139,0,0,0,1
47.33,5,0.551,0,1,0,1
29.36,4,0.793,0,0,0,0
63.21,9,0.626,1,0,1,0
11.06,4,1.0,0,0,1,1
23.62,11,0.287,0,0,0,1
6.99,10,0.295,0,1,1,1
7.67,17,0.739,0,1,0,0
25.35,7,0.455,0,1,1,0
101.87,12,0.38,0,1,1,1
18.07,18,0.038,0,0,1,1
116.64,16,0.818,1,0,0,0
36.68,3,0.714,0,0,0,0
61.12,3,0.713,1,0,0,1
18.84,6,0.703,0,0,0,1
10.55,6,1.0,0,0,0,0
15.49,24,0.541,0,1,0,1
1.0,12,0.283,0,0,0,1
37.93,4,0.683,0,0,0,1
97.88,6,0.771,1,1,1,0
37.87,2,0.732,0,0,1,0
37.85,6,0.66,1,0,1,0
28.49,16,0.117,0,0,0,1
18.08,5,0.796,0,0,0,0
36.57,5,0.563,0,0,0,0
126.12,11,0.76,0,0,0,1
54.36,4,0.099,1,1,1,0
28.14,16,0.299,1,0,1,1
14.92,7,0.892,0,0,0,0
39.46,6,0.554,0,0,0,0
28.91,4,0.922,0,0,1,0
5.92,3,0.962,0,0,0,0
80.15,13,0.255,1,0,1,1
113.79,15,0.042,0,0,0,1
52.8,4,0.73,0,0,1,1
68.29,12,0.051,1,0,1,1
28.26,26,0.344,0,0,0,1
123.63,2,0.446,1,1,1,0
25.58,8,0.867,1,0,0,0
15.11,9,0.82,0,0,0,0
25.13,10,0.789,0,0,0,1
109.11,4,0.649,0,0,1,0
32.18,4,0.872,0,0,0,0
1.16,15,0.25,0,0,0,1
33.58,12,0.12,0,0,0,1
44.29,12,0.279,0,0,0,1
85.46,7,0.566,0,0,1,0
33.22,26,0.956,0,0,0,1
22.53,11,0.099,0,0,1,1
17.76,8,0.744,0,0,0,0
23.74,6,0.656,0,0,0,0
122.4,10,0.464,1,0,1,1
63.01,4,0.508,1,0,0,0
22.33,4,0.643,0,0,0,0
76.8,18,0.638,0,0,0,1
65.98,13,0.461,0,0,0,1
62.95,21,0.468,0,1,1,1
17.98,9,0.533,1,1,1,1
23.87,7,0.905,0,0,0,1
104.25,3,0.74,1,1,1,0
28.76,9,0.511,1,1,1,0
6.34,5,0.789,1,0,0,0
6.36,6,0.38,1,1,1,1
13.22,5,0.674,0,0,0,1
51.27,14,0.0,1,0,0,1
26.74,20,0.813,0,0,0,0
25.62,9,0.386,0,0,0,1
47.34,4,0.687,0,1,1,0
63.1,5,0.898,0,0,1,0
147.05,4,0.733,0,1,0,0
32.4,5,0.756,1,0,1,0
52.31,6,0.772,1,1,1,0
136.93,3,0.627,0,1,1,0
115.46,4,0.685,0,1,1,1
23.6,4,0.365,0,1,0,0
15.65,5,0.508,0,0,0,1
31.02,5,0.801,0,0,0,0
20.31,3,0.826,1,1,1,0
147.47,9,0.229,0,0,1,1
19.44,3,0.659,0,0,1,1
43.75,2,0.442,0,0,1,1
21.15,9,0.082,0,0,0,1
59.19,4,0.445,0,1,1,1
19.43,4,0.768,1,0,0,0
145.73,21,0.353,1,1,1,1
800.22,8,0.879,0,0,1,0
45.62,9,0.0,1,0,1,1
38.03,8,0.702,1,0,1,1
33.28,7,0.955,0,0,1,1
16.66,2,0.837,0,0,0,0
58.84,5,0.785,0,0,0,1
22.1,11,0.155,0,1,1,1
19.94,6,0.725,1,0,0,1
8.36,4,0.885,0,0,0,0
42.94,3,0.996,0,1,1,0
38.12,4,0.76,1,0,0,0
34.43,10,0.426,1,0,0,1
115.2,8,0.142,0,0,0,1
16.47,6,0.754,0,0,0,1
97.87,16,0.67,0,0,1,1
45.89,3,0.841,0,0,1,0
69.73,20,0.317,1,0,1,1
69.83,9,0.821,0,0,0,1
47.22,2,0.675,0,0,1,1
28.89,27,1.0,0,1,0,0
21.54,6,0.511,1,1,1,0
21.48,7,0.498,0,0,0,0
62.88,11,0.581,0,0,0,1
12.67,4,0.513,0,0,0,0
18.01,28,0.919,0,1,1,0
37.04,4,0.309,0,1,1,0
35.81,9,0.364,0,0,0,1
105.33,25,0.606,1,0,0,0
28.72,6,0.902,1,0,1,0
94.26,13,0.459,0,0,0,1
15.17,4,0.782,0,1,1,0
4.82,1,0.755,0,0,0,0
24.61,21,0.792,0,0,1,0
12.56,3,0.802,0,0,1,1
47.41,9,0.509,1,1,1,1
46.81,5,0.67,0,0,1,0
28.9,8,0.761,1,0,1,0
49.2,19,0.038,0,0,0,1
54.15,5,0.628,0,0,0,1
59.32,7,0.442,1,0,1,1
56.08,5,1.0,0,0,0,0
41.36,3,0.852,1,0,1,1
22.6,6,0.253,0,0,0,0
28.11,10,0.52,1,0,0,0
26.63,4,0.655,0,1,0,0
826.42,6,0.868,0,0,0,0
58.21,13,0.553,1,0,0,1
94.15,8,0.553,1,0,1,1
13.59,14,0.751,0,0,0,0
27.75,4,0.761,0,0,0,1
74.67,1,0.648,0,1,1,0
16.16,7,0.754,0,0,0,1
20.52,9,0.686,0,0,1,0
13.19,3,0.558,0,0,0,0
32.77,5,0.733,0,0,0,1
57.88,17,0.14,0,0,0,1
61.76,15,0.779,1,1,1,0
93.34,13,0.375,1,0,0,1
116.56,11,0.75,1,0,0,0
38.33,4,0.865,0,0,0,0
111.18,5,0.313,0,1,1,0
63.67,3,0.705,0,1,0,0
65.07,19,0.627,0,0,1,1
78.76,7,1.0,0,0,1,1
42.6,9,0.413,0,0,1,1
36.82,14,0.255,0,0,1,0
20.56,5,0.835,0,1,1,0
81.4,12,0.515,1,0,0,0
65.86,19,0.673,1,1,1,1
7.02,2,0.692,0,0,1,0
39.94,9,0.641,1,0,1,0
76.23,4,0.467,0,1,1,1
37.89,3,0.547,1,0,0,0
19.82,10,0.929,0,0,0,1
74.86,1,0.282,1,0,1,1
22.06,6,0.789,1,0,0,0
37.75,5,0.811,0,0,0,1
20.06,13,0.834,1,0,0,0
80.42,4,0.887,0,1,0,1
20.67,12,0.262,0,0,0,1
82.13,18,0.279,0,1,0,1
7.86,6,0.97,0,0,0,0
23.36,6,0.677,0,0,1,0
154.62,17,0.601,0,0,1,1
19.19,6,0.828,0,0,1,1
48.18,9,0.083,1,0,1,1
9.14,3,0.679,0,0,0,0
39.78,7,0.544,1,0,0,0
66.59,10,0.151,0,1,1,1
130.76,6,0.422,1,0,0,0
32.84,6,0.57,1,1,1,1
114.83,12,0.699,0,0,0,0
19.63,3,0.812,0,0,1,0
51.97,19,0.0,0,0,1,1
14.08,4,0.884,0,0,0,1
82.11,2,1.0,0,0,1,0
17.84,3,0.848,0,0,1,0
42.86,4,0.405,1,0,1,0
40.92,6,0.991,0,0,0,0
34.93,13,0.296,0,0,0,0
30.81,4,1.0,1,0,0,1
12.78,4,0.935,0,0,1,0
78.66,6,0.885,1,0,0,0
31.63,7,1.0,0,0,0,1
44.2,4,0.791,0,0,0,0
88.31,24,0.504,0,0,1,1
262.69,17,0.597,0,0,1,1
29.36,14,0.086,0,0,0,1
75.23,21,0.027,0,0,0,1
17.43,4,0.888,1,1,0,0
31.5,6,0.76,0,0,0,0
6.52,5,0.759,0,0,0,1
40.73,6,1.0,0,0,0,0
73.81,10,0.46,0,0,0,1
42.59,37,0.289,0,0,0,1
12.0,12,0.214,0,0,1,1
7.97,5,0.827,0,0,0,1
24.97,3,0.706,0,0,0,0
29.0,12,0.4,0,0,1,1
19.39,8,0.759,1,0,0,0
10.25,9,0.936,0,0,1,1
84.07,8,0.713,0,0,0,0
96.48,5,0.803,0,1,1,0
65.15,3,0.813,0,1,1,0
21.71,13,0.496,0,0,0,1
64.22,7,0.438,1,0,1,1
1158.77,3,0.818,0,0,0,0
23.99,4,0.67,0,0,0,0
40.99,5,0.736,0,0,0,0
35.89,5,0.683,0,0,0,0
10.29,6,0.845,0,0,0,0
112.24,18,0.226,1,0,1,0
30.36,2,0.877,0,0,0,0
5.53,2,0.697,0,0,0,0
99.05,6,0.595,0,0,0,1
26.02,10,0.677,0,0,0,0
53.99,11,0.578,1,0,1,1
25.37,10,0.739,1,1,1,1
102.6,4,0.539,1,1,1,0
75.51,11,0.338,0,0,0,1
23.0,7,1.0,0,0,0,0
10.71,1,1.0,0,0,0,0
44.46,6,0.853,1,0,0,0
16.62,3,0.934,0,0,0,1
72.77,14,0.276,0,0,1,1
53.39,1,0.623,1,0,0,1
37.62,7,0.497,0,0,0,0
30.65,4,0.763,1,0,0,0
14.28,2,0.968,0,0,0,0
38.29,5,0.811,0,0,0,0
92.9,13,0.053,0,0,0,1
39.73,3,0.944,0,0,0,1
1168.27,20,0.558,0,1,1,0
78.12,15,0.604,0,0,0,0
89.75,7,0.615,0,0,1,1
4.97,5,0.751,0,0,0,0
8.35,5,0.633,1,1,1,1
82.17,13,0.159,0,0,0,0
124.63,6,0.685,1,0,1,0
29.58,15,0.099,0,0,0,1
27.48,4,0.792,0,0,1,1
31.5,4,0.892,0,0,0,1
28.32,4,0.538,1,1,1,0
39.61,9,0.03,0,0,0,0
4.48,5,0.85,0,0,0,0
56.6,6,0.742,1,0,0,0
16.27,5,0.738,0,1,1,0
39.53,3,0.669,0,0,0,1
26.3,4,0.428,0,0,0,0
53.4,2,0.805,0,1,1,0
36.05,5,1.0,0,0,0,1
36.14,13,0.161,0,0,0,0
52.37,10,0.599,1,0,1,1
32.68,5,0.827,0,0,0,0
71.58,15,0.134,1,0,1,1
84.22,6,0.628,1,0,0,1
43.57,4,0.468,0,0,0,1
49.54,11,0.856,0,0,1,1
14.65,3,0.859,0,0,0,0
19.07,14,0.162,0,0,1,1
18.16,5,0.688,0,0,0,0
16.03,6,0.688,1,1,1,0
70.74,8,0.348,0,0,0,1
40.99,5,0.613,0,0,0,1
31.66,14,0.465,0,0,0,1
16.61,3,0.997,0,1,1,0
83.67,12,0.501,0,0,0,0
38.37,3,0.949,0,0,0,0
13.86,6,0.852,0,0,0,0
58.09,6,0.554,1,1,1,1
19.33,5,0.889,0,0,0,1
67.4,12,0.272,0,0,0,1
22.72,8,0.384,0,0,1,0
59.58,3,0.621,0,0,1,0
54.48,1,0.517,1,0,1,0
12.52,3,0.914,1,0,1,1
31.39,6,0.659,0,0,0,1
31.49,5,0.248,0,1,0,1
54.02,4,0.614,1,0,0,0
37.46,1,0.961,0,0,1,0
217.11,6,0.665,1,0,1,1
60.14,24,0.322,1,0,0,1
740.19,7,0.614,1,0,1,0
50.13,6,0.643,1,0,0,1
77.74,4,0.348,0,0,1,0
24.84,4,0.579,0,0,0,1
10.8,7,0.985,0,0,0,0
5.74,6,0.512,0,0,0,1
40.71,11,0.196,0,1,1,1
10.99,1,0.928,0,0,0,1
19.51,12,0.136,0,0,1,1
63.02,26,0.505,1,0,0,1
11.34,7,0.226,1,0,1,0
23.65,6,0.825,0,0,1,0
46.8,15,0.185,0,0,1,0
44.91,12,0.678,0,0,1,0
42.21,11,0.339,0,0,1,1
4.23,6,0.834,0,0,0,0
8.35,6,0.956,0,0,1,0
55.14,5,0.684,0,0,0,1
111.51,21,0.479,0,0,0,1
74.91,5,0.778,1,0,0,0
158.58,10,0.679,1,1,1,1
48.59,5,0.715,0,0,0,0
65.6,5,0.661,0,0,0,0
52.42,7,0.746,1,0,1,1
13.33,6,0.606,1,0,1,1
9.06,1,0.935,0,0,0,1
47.81,6,0.989,0,0,0,0
73.48,9,0.338,0,0,0,1
34.96,4,0.765,1,0,1,0
16.02,7,0.916,0,0,0,1
79.01,3,0.752,0,0,1,1
8.91,11,0.087,0,0,0,1
15.52,6,0.744,0,0,0,0
52.75,4,0.724,0,1,1,0
5.32,6,0.702,1,0,1,0
72.91,6,0.876,0,1,1,0
50.31,8,0.489,1,1,1,1
53.28,9,0.763,0,0,1,0
11.76,11,0.553,0,0,0,0
35.09,8,0.515,0,0,1,1
30.56,15,0.84,0,0,0,1
152.68,1,0.743,0,1,1,0
35.34,3,0.694,1,0,0,0
85.47,26,0.336,0,0,0,1
19.11,1,0.789,0,1,1,0
29.57,6,0.66,0,0,0,1
43.99,8,0.695,1,1,1,0
74.38,18,0.241,0,0,0,1
40.03,9,0.088,0,0,1,1
19.07,6,0.306,0,1,1,1
40.39,4,0.914,0,0,0,0
28.63,9,0.854,0,0,0,0
20.57,19,0.091,0,0,1,1
11.39,3,0.938,0,1,1,0
37.16,8,0.69,0,1,1,0
58.44,19,0.494,0,0,0,1
54.54,2,0.613,1,0,0,0
10.17,6,0.816,0,1,0,0
81.89,9,0.638,0,0,0,0
52.58,5,0.543,1,0,0,1
25.37,5,0.661,0,0,0,1
41.63,5,0.911,0,0,0,1
200.23,16,0.168,0,0,0,1
30.74,6,0.932,0,0,1,0
32.16,14,0.264,0,0,0,1
32.74,20,0.432,1,0,1,1
27.73,1,0.949,0,0,0,0
17.74,1,0.729,0,0,1,1
56.46,6,0.349,0,1,1,1
99.04,5,0.466,1,0,1,1
10.35,6,0.875,0,0,0,0
62.65,4,0.529,1,1,1,0
23.52,5,0.667,1,1,0,1
24.3,14,0.11,0,0,1,1
29.93,14,0.795,0,0,1,0
68.16,20,0.582,0,0,1,1
53.78,15,0.184,0,0,1,1
14.19,5,0.851,0,0,1,1
13.14,4,0.86,0,0,1,1
328.46,11,0.745,1,0,1,0
42.18,13,0.154,0,0,0,1
59.66,3,0.779,0,0,0,1
34.39,6,0.646,0,0,0,1
56.19,9,0.462,0,0,1,0
22.02,3,0.512,0,0,1,0
33.54,23,0.478,1,0,1,1
153.86,16,0.511,0,0,0,1
52.14,6,0.769,1,1,1,0
26.43,5,0.638,0,0,0,0
80.44,8,0.0,0,0,1,0
59.23,7,0.81,0,0,0,1
28.64,6,0.632,0,0,0,1
79.07,7,0.705,0,1,1,0
43.47,4,1.0,0,0,1,0
2.75,3,0.822,1,1,1,0
26.12,4,0.95,0,0,1,0
21.67,7,0.813,0,0,1,1
59.0,9,0.249,0,0,0,1
31.43,8,0.893,0,0,0,1
65.22,14,0.496,0,0,0,1
41.24,5,0.818,0,0,0,0
17.83,4,0.826,0,0,1,1
28.48,5,0.74,0,0,0,1
24.5,8,0.687,0,0,0,0
51.52,18,0.398,1,0,0,1
16.77,6,0.836,0,0,0,0
71.52,7,0.853,0,0,0,0
31.79,2,0.63,0,1,0,1
19.98,9,0.606,1,0,0,0
26.39,6,0.787,0,0,0,1
122.7,10,0.213,1,0,0,1
64.47,16,0.489,1,0,1,0
36.19,4,1.0,0,1,1,0
61.93,12,0.337,0,0,0,1
60.74,7,0.743,0,0,0,1
72.78,14,0.2,0,0,0,0
8.13,8,0.524,1,0,1,0
87.2,13,0.146,0,1,1,1
35.9,4,0.891,0,0,0,1
33.22,7,0.563,1,0,1,1
12.26,6,0.411,1,0,1,1
157.39,10,0.18,1,0,1,1
77.32,8,0.538,0,1,1,0
46.86,12,0.043,0,0,0,1
19.91,11,0.746,0,0,0,1
135.01,7,0.157,0,1,1,1
68.74,9,0.153,0,0,0,1
17.97,6,0.317,0,0,1,1
8.24,7,0.218,1,0,0,0
26.71,5,0.85,1,0,0,0
93.24,20,0.607,0,0,0,1
14.04,4,0.929,0,0,0,0
48.69,6,0.215,0,0,1,1
12.27,3,0.815,0,0,1,0
112.89,4,0.732,0,0,0,1
25.57,3,1.0,0,0,0,0
248.27,32,0.413,1,0,1,1
21.12,5,0.505,0,0,1,0
22.78,6,0.502,0,0,1,1
79.22,6,0.719,0,0,0,0
68.83,5,0.879,0,0,0,1
63.99,5,0.166,1,0,1,1
51.63,8,0.005,0,0,0,1
116.52,14,0.0,0,0,0,1
30.92,10,0.763,1,0,0,0
106.89,7,0.523,1,1,1,0
168.38,19,0.505,0,0,0,0
34.19,5,0.714,1,1,1,0
12.07,7,0.76,1,1,1,1
125.26,7,0.58,0,1,1,0
36.51,6,0.444,0,0,1,0
70.07,11,0.25,0,0,0,1
35.75,1,0.786,0,0,0,0
83.43,4,0.864,0,0,1,0
59.72,25,0.151,0,0,0,1
22.5,4,1.0,0,0,1,0
60.88,13,0.062,0,0,1,1
134.07,10,0.375,0,1,1,0
59.91,1,0.675,0,0,0,1
24.97,1,0.324,0,0,0,1
11.68,4,0.674,0,0,0,1
48.25,5,0.488,0,0,1,1
17.84,3,0.712,0,0,0,0
51.19,5,0.867,0,0,1,0
18.12,1,0.878,0,0,1,0
16.62,5,0.799,1,0,1,0
158.32,18,0.114,0,0,0,1
116.52,10,0.852,0,1,1,0
52.85,9,0.406,0,0,0,1
44.3,4,0.756,0,0,1,0
59.66,6,0.871,1,0,0,0
35.86,4,0.8,0,0,0,0
2.75,5,0.656,0,0,0,0
31.74,7,0.834,0,0,0,1
11.36,3,0.808,0,0,1,0
29.45,3,0.773,0,0,0,0
14.73,6,0.949,0,0,0,0
26.89,8,0.835,0,1,0,1
27.5,3,0.867,0,1,1,1
35.75,3,0.847,0,0,1,0
10.88,5,0.954,0,0,0,0
15.7,11,0.052,0,0,0,0
38.35,5,0.441,0,1,1,0
98.38,10,0.555,1,0,1,0
6.17,4,0.621,0,0,0,0
130.18,5,0.889,0,0,0,0
85.8,3,0.709,0,0,0,0
26.32,17,0.41,0,0,0,0
63.25,6,0.824,1,1,1,0
46.58,4,0.51,0,0,1,0
151.15,11,0.623,0,0,1,1
90.2,6,0.848,1,0,1,1
10.95,6,0.195,1,0,0,0
24.42,15,0.268,0,0,0,1
52.03,5,0.797,0,0,1,0
36.29,6,0.427,1,0,0,1
87.99,12,0.236,1,0,1,1
13.62,5,0.312,0,0,0,0
87.8,15,0.561,0,1,1,1
121.81,2,0.421,1,1,1,0
42.65,21,0.814,0,0,1,1
77.38,23,0.08,0,0,0,1
75.3,8,0.648,1,0,0,1
114.77,11,0.509,0,0,0,1
37.06,5,0.585,0,1,1,1
15.15,19,0.541,0,0,0,0
19.99,4,0.833,0,0,0,0
34.42,5,0.447,1,0,0,1
3.08,6,0.595,0,0,0,0
19.52,5,1.0,0,0,0,0
28.49,6,0.535,1,0,0,0
66.85,13,0.519,0,0,1,0
74.0,15,0.397,0,0,0,1
5.83,3,0.735,0,0,1,0
12.37,6,0.359,1,0,1,1
28.93,10,0.138,0,0,0,1
93.88,6,0.967,0,1,1,0
10.38,3,0.318,0,0,1,0
52.78,6,0.58,1,1,1,1
115.28,18,0.13,0,1,1,1
12.01,5,0.768,1,0,0,0
26.46,9,0.468,0,0,0,1
21.0,1,0.847,0,0,0,1
103.23,26,0.665,0,0,0,1
41.28,5,0.811,0,0,1,1
66.64,7,0.451,1,0,0,1
71.8,21,0.108,0,0,0,1
35.7,4,0.767,0,0,1,0
67.61,9,0.358,1,1,1,1
144.04,7,0.571,0,0,0,0
48.1,4,0.848,1,0,1,0
73.12,10,0.144,0,0,1,0
30.04,1,0.688,0,0,1,1
15.73,6,0.689,0,0,0,0
114.33,20,0.287,0,0,0,1
13.01,7,0.901,0,0,0,0
52.22,2,0.876,0,0,0,1
21.16,7,0.844,1,0,0,1
148.16,5,0.919,0,0,0,1
121.79,9,0.022,0,0,1,1
49.63,6,0.72,1,1,1,0
1057.06,3,1.0,0,0,0,1
113.18,14,0.192,0,0,1,1
55.85,11,0.572,1,0,0,1
89.43,12,0.209,1,0,0,1
33.11,9,0.846,0,0,0,0
74.36,4,0.686,0,0,0,1
33.84,11,0.138,0,0,0,1
101.09,16,0.574,1,0,0,1
88.04,6,0.705,1,0,0,0
73.17,4,0.559,1,0,0,1
36.34,4,0.368,0,0,0,1
92.05,8,0.219,0,0,0,1
57.24,9,0.456,0,0,0,0
61.07,4,0.654,0,0,1,1
15.39,4,0.661,1,0,1,0
71.56,9,0.626,1,1,1,0
14.25,4,0.972,0,0,1,0
33.58,15,0.236,0,0,0,1
1.17,15,0.466,0,0,1,1
36.57,8,0.807,0,1,1,0
49.91,12,0.328,0,1,1,1
41.43,7,0.858,0,0,0,0
128.63,8,0.9,1,0,0,0
67.28,12,0.128,0,0,0,1
51.87,23,0.159,0,1,1,1
87.78,5,0.802,0,0,0,0
32.35,14,0.22,0,0,0,1
62.51,6,0.1,0,0,1,1
28.59,5,0.712,1,1,1,1
47.77,2,0.871,1,0,1,1
42.62,16,0.307,0,0,0,1
25.28,4,0.72,0,0,0,0
115.98,18,0.404,0,1,1,1
62.5,5,0.39,1,0,0,1
61.72,7,0.155,0,0,0,1
28.13,2,0.802,0,0,1,1
139.43,5,0.251,1,0,1,1
28.19,7,0.663,0,0,0,0
70.54,17,0.26,0,0,0,1
28.28,5,0.751,1,0,1,0
42.35,2,0.884,0,0,0,1
14.28,5,0.772,0,0,1,0
64.35,1,1.0,1,1,1,0
755.65,4,0.824,0,0,0,0
1.46,5,0.891,0,0,0,0
52.75,6,0.354,1,0,1,1
17.22,19,0.945,0,0,0,0
128.15,22,0.692,0,0,0,0
68.87,24,0.26,0,0,1,1
152.49,7,0.516,1,0,1,1
44.75,21,0.18,0,0,0,1
13.07,8,0.772,0,0,0,0
39.67,18,0.204,0,1,1,1
24.84,6,0.588,0,0,0,1
33.74,38,0.44,0,1,1,1
50.96,5,0.688,1,1,1,0
40.68,6,0.26,0,0,1,1
64.88,26,0.115,0,0,1,1
10.13,5,0.932,1,0,0,0
51.47,3,0.547,0,0,1,0
79.93,4,0.634,1,0,1,0
47.97,4,0.58,0,0,1,1
43.29,3,0.569,0,1,1,0
104.13,8,0.558,1,0,1,1
67.93,3,0.741,0,0,1,1
10.33,13,0.109,0,0,0,1
31.85,5,0.771,0,0,0,0
62.55,23,0.333,0,0,0,1
130.21,20,0.168,0,0,0,1
89.86,8,0.553,0,0,1,0
1.39,8,0.739,1,1,1,0
73.24,7,0.637,1,0,1,0
72.9,16,0.106,1,0,1,1
21.38,1,0.931,0,0,1,0
47.37,7,0.931,0,0,1,0
70.69,10,0.414,0,0,1,1
32.76,8,0.888,0,0,0,0
21.48,4,0.512,0,0,0,1
44.48,12,0.236,0,0,1,1
18.7,8,0.778,0,0,0,1
171.7,12,0.453,0,0,0,1
43.95,4,0.939,0,1,1,0
31.69,9,0.934,0,0,0,0
46.73,8,0.636,0,1,1,0
46.44,3,0.912,0,0,0,1
56.01,15,0.12,0,0,0,0
87.46,5,0.781,0,0,0,1
161.42,15,0.62,1,0,1,1
145.07,12,0.337,0,0,0,1
